"variable_id","asset_block","year","value","unit","object_role","downstream_consumption_status","construction_stage","source_table","notes","chapter2_object_family","source_of_truth_role","source_of_truth_status","architecture_layer","registered_from_stage","downstream_stage_owner","transformation_applied"
"I_REAL_GPIM_ME","ME",1985,716084.373531874,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1986,667783.475049416,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1987,623836.230081967,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1988,626550.360792775,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1989,629302.760825473,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1990,604986.535206934,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1991,568466.855079602,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1992,583048.390469939,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1993,617606.161347978,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1994,659252.769878014,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1995,707334.878621849,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1996,733193.688060889,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1997,778862.286520404,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1998,805717.902304992,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",1999,855289.291528526,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2000,904245.971526633,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2001,814166.792277658,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2002,709120.579986128,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2003,714853.742657335,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2004,732017.466090265,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2005,795201.783223789,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2006,833111.22603878,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2007,837378.086267004,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2008,772365.465714313,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2009,589899.624802582,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2010,671220.175896981,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2011,734467.200027038,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2012,780879.807389388,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2013,772289.295524182,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2014,824978.164306554,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2015,825253.753697722,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2016,784095.656265363,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2017,802342,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2018,821543.303470757,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2019,778964.46560092,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2020,672730.883680668,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2021,678588.098183126,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2022,682740.675751876,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2023,693847.638197877,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"I_REAL_GPIM_ME","ME",2024,699141.48647114,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price.","capital_investment_real","baseline_real_investment_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1925,22597305.7048601,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1926,23186822.6079495,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1927,23288758.029371,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1928,23290062.6701439,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1929,23512810.1280862,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1930,23366102.2636706,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1931,22495682.7944317,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1932,20989611.6160036,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1933,19215061.6483186,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1934,17602308.1926552,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1935,16031185.0363927,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1936,14960704.231211,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
"K_GROSS_GPIM_ME","ME",1937,14047927.2373985,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock.","capital_stock_gross","baseline_gross_capital_stock_input","REGISTERED_BASELINE","S14_CH2_SOURCE_OF_TRUTH_CONSOLIDATION","S13_LOCKED_GPIM_SOURCE_OF_TRUTH_CONSUMPTION","S20_MODEL_INPUT_LAYER","none"
