"spec_id","window_id","window_start","window_end","period_family","window_type","n_obs","po_type","po_demean","po_lag","po_statistic","po_cv_1pct","po_cv_5pct","po_cv_10pct","phillips_ouliaris_gate","po_test_function","po_error","po_warning"
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957",1929,1957,"Fordist_pre_1974","rolling_endpoint",29,"Pu","none","long",0.705374337768904,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957",1929,1957,"Fordist_pre_1974","rolling_endpoint",29,"Pz","constant","long",10.5334405436169,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957",1929,1957,"Fordist_pre_1974","rolling_endpoint",29,"Pu","constant","long",0.791654528715351,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957",1929,1957,"Fordist_pre_1974","rolling_endpoint",29,"Pz","trend","long",8.85322504257403,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1957",1929,1957,"Fordist_pre_1974","rolling_endpoint",29,"Pu","trend","long",1.28234318521716,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","none","short",19.6085379915888,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","none","short",1.73242574390694,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","constant","short",17.6342042042212,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","constant","short",1.75953622478859,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","trend","short",16.1012597632281,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","trend","short",4.1857830580995,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","none","long",16.9775292593965,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","none","long",0.43314781670345,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","constant","long",13.0532897167575,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","constant","long",0.436150464031974,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","trend","long",11.0041840610535,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","trend","long",0.977125142163959,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","none","short",16.7865127838983,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","none","short",2.22694743362363,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","constant","short",15.538532632816,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","constant","short",2.39183044798124,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","trend","short",11.1773555032969,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","trend","short",4.25577868710412,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","none","long",14.0323530688448,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","none","long",0.672735391514077,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","constant","long",10.8784156595606,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","constant","long",0.734847114272342,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pz","trend","long",9.30438197969016,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1958",1929,1958,"Fordist_pre_1974","rolling_endpoint",30,"Pu","trend","long",1.18317908659837,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","none","short",20.3689824670192,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","none","short",1.74939844433523,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","constant","short",18.1123404930424,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","constant","short",1.75972407072574,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","trend","short",16.651814691649,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","trend","short",4.1553717379422,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","none","long",17.9104296270597,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","none","long",0.451420765972528,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","constant","long",13.2319903561732,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","constant","long",0.440448910485367,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","trend","long",11.4344359220512,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","trend","long",0.973721017802043,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","none","short",17.1210685613081,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","none","short",2.26223336457007,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","constant","short",16.0418097738328,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","constant","short",2.4250295810675,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","trend","short",11.7911834174411,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","trend","short",4.33504234709379,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","none","long",14.2334651708637,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","none","long",0.719980646337482,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","constant","long",11.9571854295267,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","constant","long",0.814315723028112,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pz","trend","long",10.6490488173525,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1959",1929,1959,"Fordist_pre_1974","rolling_endpoint",31,"Pu","trend","long",1.27077325784504,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","none","short",21.2625398822839,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","none","short",1.80243143781008,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","constant","short",19.5080576526135,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","constant","short",1.8042120745428,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","trend","short",18.3919794747019,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","trend","short",4.1462965573877,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","none","long",19.0670151896811,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","none","long",0.482128858907346,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","constant","long",15.4392493074336,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","constant","long",0.443247626619916,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","trend","long",14.0184783455709,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","trend","long",0.973283060726802,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","none","short",17.7192375546576,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","none","short",2.375717898856,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","constant","short",16.9612891360448,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","constant","short",2.52558119423737,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","trend","short",12.7990606230504,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","trend","short",4.59690449994225,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","none","long",15.059962459846,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","none","long",0.829369101550602,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","constant","long",13.6310260138272,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","constant","long",0.881436990796013,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pz","trend","long",12.5795347682485,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1960",1929,1960,"Fordist_pre_1974","rolling_endpoint",32,"Pu","trend","long",1.4071347041123,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","none","short",19.6264092362486,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","none","short",1.26035274374114,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","constant","short",17.8214526157832,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","constant","short",1.26988463406105,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","trend","short",17.9665004627268,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","trend","short",3.01295998602566,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","none","long",19.5901672101938,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","none","long",0.374054084517371,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","constant","long",16.1152399681131,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","constant","long",0.346938025828706,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","trend","long",15.4475605441809,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","trend","long",0.667495940463209,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","none","short",18.5712231731654,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","none","short",1.77804699439987,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","constant","short",18.0219717694689,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","constant","short",1.88917113838386,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","trend","short",14.1319471585441,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","trend","short",3.46897855057103,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","none","long",14.6132403840238,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","none","long",0.742836608305804,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","constant","long",13.2724972529973,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","constant","long",0.756698387257319,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pz","trend","long",12.6795140459175,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1961",1929,1961,"Fordist_pre_1974","rolling_endpoint",33,"Pu","trend","long",1.2316543336744,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pz","none","short",20.2516115834542,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pu","none","short",1.29473164536894,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pz","constant","short",18.3493614869733,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pu","constant","short",1.30004163481052,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pz","trend","short",18.8453065813111,145.8644,124.3933,113.4929,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pu","trend","short",2.91862361741753,69.2629,53.83,46.1061,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pz","none","long",20.1897067181626,89.6679,71.2751,62.1436,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pu","none","long",0.385324953722521,46.4097,32.9392,26.7022,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pz","constant","long",16.6429466919065,109.4525,89.7619,80.2034,"fail","urca::ca.po","",""
"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1962",1929,1962,"Fordist_pre_1974","rolling_endpoint",34,"Pu","constant","long",0.36351997798848,53.8731,40.5252,33.6955,"fail","urca::ca.po","",""
