"candidate_id","derived_variable_family","source_input_id","source_input_status","dependency_role","dependency_authorization_status","implementation_authorized"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__NRC__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__NRC__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__IPP__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__IPP__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__IPP__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__IPP__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__IPP__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__IPP__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__IPP__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__IPP__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__IPP__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__IPP__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__TOTAL__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__TOTAL__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","CORP__TOTAL__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__TOTAL__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__TOTAL__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","FIN__TOTAL__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__TOTAL__cfc_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__TOTAL__gross_investment_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__TOTAL__net_stock_current_cost","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_RELATIVE_PRICE_DEFLATOR_INPUTS","relative_price_and_deflator_variables","NFC__TOTAL__net_stock_quantity_index","authorized_observation_bearing","observation_bearing_source_input","ready_after_capital_stock_planning","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","WAGE_SHARE_UNADJUSTED_NFC_GVA_BASELINE","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L28","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L4","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L44","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L52","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L53","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L73","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L74","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_PROVIDER_OTHER_OBSERVATION_INPUTS","relative_price_and_deflator_variables","T711_L91","authorized_observation_bearing","observation_bearing_source_input","requires_review_before_implementation","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__GOV_TRANS_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__IPP_NFC_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__K_G_NFC_KCAP_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__K_G_NFC_ME_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__K_G_NFC_NRC_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__K_N_NFC_KCAP_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__K_N_NFC_ME_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__K_N_NFC_NRC_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__P_K_NFC_ME_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__P_K_NFC_NRC_GPIM","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__e_adj_CORP","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__e_adj_NFC","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__e_x_Kcap","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__e_x_ME","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__e_x_ME_NRC_gap","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__e_x_NRC","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__ln_e_adj_CORP","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__ln_e_adj_NFC","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__omega_adj_CORP","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__omega_adj_NFC","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__pi_adj_CORP","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_METADATA_REFERENCE_ONLY","metadata_reference_only_inputs","DOWNSTREAM__pi_adj_NFC","authorized_zero_observation_metadata","metadata_reference_only","reference_only_not_implementation_ready","no"
"DV_PLAN_DEFERRED_EXCLUDED_BOUNDARY","blocked_or_deferred_inputs","","no_observation_source_mapped_in_s27","requires_future_review","blocked_or_deferred","no"
