"year","variable_id","value","unit","source_boundary","source_stage","source_file","copied_from_source_variable","price_object_used","allowed_use","prohibited_use","status"
1982,"Y_REAL_NFC_GVA_BASELINE",3253862,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1983,"Y_REAL_NFC_GVA_BASELINE",3415215,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1984,"Y_REAL_NFC_GVA_BASELINE",3757179,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1985,"Y_REAL_NFC_GVA_BASELINE",3937620,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1986,"Y_REAL_NFC_GVA_BASELINE",4071203,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1987,"Y_REAL_NFC_GVA_BASELINE",4287736,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1988,"Y_REAL_NFC_GVA_BASELINE",4545230,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1989,"Y_REAL_NFC_GVA_BASELINE",4636114,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1990,"Y_REAL_NFC_GVA_BASELINE",4719096,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1991,"Y_REAL_NFC_GVA_BASELINE",4702624,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1992,"Y_REAL_NFC_GVA_BASELINE",4884039,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1993,"Y_REAL_NFC_GVA_BASELINE",5047961,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1994,"Y_REAL_NFC_GVA_BASELINE",5373895,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1995,"Y_REAL_NFC_GVA_BASELINE",5619403,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1996,"Y_REAL_NFC_GVA_BASELINE",5924143,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1997,"Y_REAL_NFC_GVA_BASELINE",6322882,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1998,"Y_REAL_NFC_GVA_BASELINE",6667650,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
1999,"Y_REAL_NFC_GVA_BASELINE",7003623,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2000,"Y_REAL_NFC_GVA_BASELINE",7340205,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2001,"Y_REAL_NFC_GVA_BASELINE",7164251,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2002,"Y_REAL_NFC_GVA_BASELINE",7237884,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2003,"Y_REAL_NFC_GVA_BASELINE",7402525,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2004,"Y_REAL_NFC_GVA_BASELINE",7768745,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2005,"Y_REAL_NFC_GVA_BASELINE",8055939,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2006,"Y_REAL_NFC_GVA_BASELINE",8367204,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2007,"Y_REAL_NFC_GVA_BASELINE",8463493,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2008,"Y_REAL_NFC_GVA_BASELINE",8373691,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2009,"Y_REAL_NFC_GVA_BASELINE",7780498,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2010,"Y_REAL_NFC_GVA_BASELINE",8118731,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2011,"Y_REAL_NFC_GVA_BASELINE",8339193,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2012,"Y_REAL_NFC_GVA_BASELINE",8648610,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2013,"Y_REAL_NFC_GVA_BASELINE",8855091,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2014,"Y_REAL_NFC_GVA_BASELINE",9155687,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2015,"Y_REAL_NFC_GVA_BASELINE",9453733,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2016,"Y_REAL_NFC_GVA_BASELINE",9514298,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2017,"Y_REAL_NFC_GVA_BASELINE",9771449,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2018,"Y_REAL_NFC_GVA_BASELINE",10136297,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2019,"Y_REAL_NFC_GVA_BASELINE",10406488,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2020,"Y_REAL_NFC_GVA_BASELINE",9979518,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2021,"Y_REAL_NFC_GVA_BASELINE",10945065,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2022,"Y_REAL_NFC_GVA_BASELINE",11350816,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2023,"Y_REAL_NFC_GVA_BASELINE",11550328,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2024,"Y_REAL_NFC_GVA_BASELINE",11864210,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
2025,"Y_REAL_NFC_GVA_BASELINE",12229586,"Millions of 2017-price-equivalent dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","Y_REAL_NFC_GVA_BASELINE","P_Y_NFC_GVA_IMPLICIT_SOURCE","authoritative_level_realized_NFC_GVA","not_productive_capacity; not_capacity_utilization; not_CORP_or_FC_real_GVA; not_cross_family_join; not_complete_case_sample","source_copy_complete"
